"","Species","D","Dplus","EDplus","sd.Dplus","ll_Dplus","ul_Dplus","Lambda","z(Delta+)","Pr(>|z|)","ELambda","sd.Lambda"
"396","Caulobothrium opisthorchis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"397","Caulobothrium ostrowskiae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"398","Caulobothrium pedunculatum",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"399","Caulobothrium tetrascaphium",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"400","Caulobothrium tobijei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"401","Caulobothrium uruguayensis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"402","Caulopatera pagei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"403","Cavearhynchus foveatus",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"404","Cephalobothrium aetobatidis",7,53.1746031746032,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,360.29226505417,-5.32411317259443,1.0144673513257e-07,165.5172,71.9740222480321
"405","Cephalobothrium longisegmentum",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"406","Cephalobothrium neoaetobatidis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"407","Cephalobothrium stegostomi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"408","Cephalobothrium taeniurai",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"409","Ceratobothrium xanthocephalum",6,51.1111111111111,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,276.543209876543,-5.21082911066054,1.87998561009374e-07,165.5172,80.0147104604748
"410","Ceratomyxa agilis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"411","Ceratomyxa fisheri",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"412","Ceratomyxa lunata",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"413","Ceratomyxa mesospora",4,38.8888888888889,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,246.913580246914,-5.69603383425939,1.22626552445091e-08,165.5172,102.539044612137
"414","Ceratomyxa recurvata",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"415","Ceratomyxa sphaerulosa",3,27.7777777777778,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617285,-5.75774878777537,8.52430834351451e-09,165.5172,142.884427232729
"416","Ceratothoa capri",6,60,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,288.88888888889,-3.3652635153359,0.000764705878272001,165.5172,80.0147104604748
"417","Ceratothoa collaris",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"418","Ceratothoa steindachneri",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"419","Cetorhinicola acanthocapax",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"420","Charopinus dalmanni",7,52.3809523809524,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,298.563869992442,-5.50756133540626,3.63838661314218e-08,165.5172,71.9740222480321
"421","Charopinus dubius",17,42.4019607843137,76.2082851703737,2.48547239245247,71.2373403854688,81.1792299552787,399.786139946175,-13.6015690573423,3.91933824746221e-42,165.5172,44.2409377232809
"422","Chimaerarhynchus rougetae",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"423","Chimaericola colliei",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"424","Chimaericola leptogaster",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"425","Chimaericola ogilbyi",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"426","Chimaerocestos prudhoei",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"427","Chimaerohemecus trondheimensis",4,72.2222222222222,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,339.506172839506,-0.608390051299495,0.542928808241346,165.5172,102.539044612137
"428","Chloromyxum leydigi",5,63.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,100,-2.33976635517325,0.0192958070076335,165.5172,89.9565888145423
"429","Chloromyxum ovatum",8,60.1190476190476,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,224.985827664399,-4.06760370090037,4.74990724034491e-05,165.5172,66.5371907529903
"430","Chloromyxum psetti",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"431","Clemacotyle australis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"432","Clestobothrium crassiceps",5,58.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,791.666666666667,-3.24841688248703,0.00116049108080092,165.5172,89.9565888145423
"433","Clinostomum complanatum",10,70.3703703703704,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,159.122085048011,-1.70443641369432,0.0882995859016898,165.5172,61.3731149970728
"434","Clistobothrium carcharodoni",4,75,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,69.4444444444453,-0.184419736052838,0.853684188218826,165.5172,102.539044612137
"435","Clistobothrium montaukensis",8,64.8809523809524,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,482.922335600908,-2.86372182824678,0.00418695527976813,165.5172,66.5371907529903
"436","Clistobothrium tumidum",12,65.1515151515151,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,275.482093663913,-3.6148453473794,0.000300526966872717,165.5172,52.9980436357221
"437","Clydonobothrium elegantissimum",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"438","Clydonobothrium leioformum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"439","Collarinema collaris",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"440","Collicocephalus baggioi",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"441","Conilera cylindracea",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"442","Corollapex cairae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"443","Corollapex tingoi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"444","Coronocestus coronatus",5,46.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,433.333333333333,-5.36860144621918,7.9349553494523e-08,165.5172,89.9565888145423
"445","Coronocestus diamanti",4,55.5555555555556,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-3.15221194277945,0.00162038612143325,165.5172,102.539044612137
"446","Coronocestus ehsanentezarii",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"447","Coronocestus hormozganiense",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"448","Coronocestus musteli",3,38.8888888888889,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-4.43678417321472,9.13127643578341e-06,165.5172,142.884427232729
"449","Coronocestus notoguidoi",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"450","Coronocestus scoliodoni",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"451","Corrugatocephalum ouei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"452","Corynosoma australe",33,71.4015151515152,76.2082851703737,1.70834191250058,72.7916013453726,79.6249689953749,232.210839455158,-2.81370490513968,0.00489741629566977,165.5172,29.7791187419183
"453","Corynosoma cetaceum",10,74.8148148148148,76.2082851703737,3.42512912367898,69.3580269230158,83.0585434177317,155.829903978051,-0.406837320650315,0.684127474089716,165.5172,61.3731149970728
"454","Crassuseptum pietrafacei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"455","Crossobothrium angustum",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"456","Crossobothrium antonioi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"457","Crossobothrium campanulatum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"458","Crossobothrium dohrnii",9,59.7222222222222,76.2082851703737,3.66300240684299,68.8822803566878,83.5342899840597,252.700617283951,-4.50069672827769,6.77310848143629e-06,165.5172,63.5036375640046
"459","Crossobothrium laciniatum",4,66.6666666666667,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,0,-1.45633068179281,0.145301227745541,165.5172,102.539044612137
"460","Crossobothrium longicolle",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"461","Crossobothrium pequeae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"462","Cucullanus micropapillatus",5,68.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,358.333333333332,-1.43111582785947,0.152397021756168,165.5172,89.9565888145423
"463","Dangoka japonica",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"464","Dasybatotrema dasyatis",3,44.4444444444444,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617293,-3.77630186593439,0.000159174067623458,165.5172,142.884427232729
"465","Dasyrhynchus basipunctatus",9,56.0185185185185,76.2082851703737,3.66300240684299,68.8822803566878,83.5342899840597,388.160150891634,-5.51180818613113,3.55165867481978e-08,165.5172,63.5036375640046
"466","Dasyrhynchus giganteus",19,68.1286549707602,76.2082851703737,2.33048515195281,71.5473148664681,80.8692554742794,382.85284361,-3.46693056286724,0.000526437863659634,165.5172,40.5302256935936
"467","Dasyrhynchus ingens",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"468","Dasyrhynchus magnus",3,61.1111111111111,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617284,-1.79485494409341,0.0726768140998481,165.5172,142.884427232729
"469","Dasyrhynchus pacificus",16,65.8333333333333,76.2082851703737,2.57513031456249,71.0580245412488,81.3585457994987,304.861111111111,-4.02890361639936,5.60375856891806e-05,165.5172,46.9307933474142
"470","Dasyrhynchus talismani",8,60.7142857142857,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,460.600907029478,-3.91711846681867,8.96137166407005e-05,165.5172,66.5371907529903
"471","Dasyrhynchus varioucinatus",8,62.5,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,71.9246031746029,-3.46566276457358,0.000528926264204301,165.5172,66.5371907529903
"472","Deanicola minor",5,50,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,500,-4.76283442801,1.90892465581302e-06,165.5172,89.9565888145423
"473","Deanicola protentus",6,53.3333333333333,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,488.888888888888,-4.74943771182938,2.03983010977641e-06,165.5172,80.0147104604748
"474","Decacotyle elpora",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"475","Decacotyle floridana",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"476","Decacotyle lymmae",5,56.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,177.777777777777,-3.55130039159163,0.000383332636689862,165.5172,89.9565888145423
"477","Decacotyle octona",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"478","Decacotyle tetrakordyle",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"479","Demoleus heptapus",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"480","Demoleus latus",4,52.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,316.358024691358,-3.5761822580261,0.000348648622760269,165.5172,102.539044612137
